5.69988	1.57064	-0.251908	0.130673
5.83055	1.63352	-0.567412	0.123713
5.95427	1.63702	-0.867552	0.119575
6.07384	1.59138	-1.14174	0.118219
6.19206	1.50452	-1.38176	0.110309
6.30237	1.39333	-1.56584	0.10352
6.40589	1.27024	-1.69553	0.099103
6.50499	1.143	-1.77607	0.0968837
6.60188	1.01709	-1.81177	0.0966151
6.69849	0.897159	-1.80563	0.0982719
6.79676	0.787903	-1.75954	0.102173
6.89894	0.694722	-1.67446	0.109271
7.00821	0.624725	-1.55014	0.1128
7.12101	0.590127	-1.39712	0.113796
7.2348	0.59732	-1.23041	0.116424
7.35123	0.64903	-1.06065	0.123311
7.47454	0.750072	-0.895762	0.128744
7.60328	0.900291	-0.753344	0.129221
7.7325	1.08898	-0.651809	0.131089
7.86359	1.31058	-0.599303	0.130697
7.99429	1.55293	-0.602883	0.128494
8.12278	1.80315	-0.662995	0.126206
8.24899	2.05184	-0.775261	0.126455
8.37544	2.29605	-0.935385	0.13024
8.50568	2.53568	-1.14025	0.123557
8.62924	2.74811	-1.35901	0.116648
8.74589	2.93491	-1.57327	0.112252
8.85814	3.1046	-1.77295	0.110762
8.9689	3.26746	-1.95104	0.105724
9.07463	3.42562	-2.09318	0.0993977
9.17402	3.5844	-2.19491	0.0950153
9.26904	3.75305	-2.25921	0.0928507
9.36189	3.94145	-2.28943	0.0927409
9.45463	4.16056	-2.28813	0.0947381
9.54937	4.42413	-2.2572	0.0994319
9.6488	4.75223	-2.198	0.108856
9.75766	5.18116	-2.11086	0.113404
9.87106	5.71487	-2.00813	0.113265
9.98432	6.34431	-1.90827	0.113462
10.0978	7.0772	-1.82613	0.101381
10.1992	7.82189	-1.77904	0.0917867
10.291	8.57081	-1.76442	0.0858117
10.3768	9.33616	-1.7779	0.0826511
10.4594	10.1339	-1.81608	0.0818989
10.5413	10.9845	-1.87637	0.0839466
10.6253	11.921	-1.95685	0.0857411
10.711	12.9492	-2.05119	0.0827051
10.7937	14.0154	-2.14452	0.0796438
10.8734	15.1186	-2.22683	0.0780547
10.9514	16.2812	-2.29103	0.0712819
11.0227	17.4222	-2.32851	0.0652949
11.088	18.5416	-2.34094	0.0614234
11.1494	19.6666	-2.33161	0.0593929
11.2088	20.8271	-2.3031	0.0589825
11.2678	22.0568	-2.25736	0.0604018
11.3282	23.4021	-2.19577	0.0649052
11.3931	24.9522	-2.11872	0.0742731
11.4674	26.868	-2.02705	0.0742947
11.5417	28.9459	-1.94516	0.062404
11.6041	30.8225	-1.89435	0.0532786
11.6573	32.5234	-1.86974	0.0481328
11.7055	34.1407	-1.86509	0.04542
11.7509	35.739	-1.8769	0.0442628
11.7952	37.3657	-1.90311	0.0443725
11.8395	39.0671	-1.94233	0.0459628
11.8855	40.9064	-1.99358	0.0502803
11.9358	43.0119	-2.05688	0.0518759
11.9876	45.2914	-2.12282	0.0515653
12.0392	47.6717	-2.18064	0.0465649
12.0858	49.9253	-2.21944	0.0411284
12.1269	52.0034	-2.2389	0.0376425
12.1645	53.9814	-2.24236	0.035696
12.2002	55.9281	-2.23219	0.0348401
12.2351	57.8979	-2.20988	0.034897
12.27	59.9434	-2.17646	0.0359846
12.306	62.1318	-2.13263	0.0387887
12.3448	64.5849	-2.07844	0.0468688
12.3916	67.6847	-2.01045	0.0498639
12.4415	71.1527	-1.94572	0.0404128
12.4819	74.097	-1.90692	0.033997
12.5159	76.6694	-1.88794	0.0306534
12.5466	79.0654	-1.88338	0.0289819
12.5755	81.399	-1.89064	0.0282984
12.6038	83.7427	-1.90834	0.028361
12.6322	86.1577	-1.93562	0.0292159
12.6614	88.7161	-1.9719	0.0313146
12.6927	91.5398	-2.01703	0.0365371
12.7293	94.9445	-2.07265	0.0378183
12.7671	98.5979	-2.12634	0.0340348
12.8011	102.003	-2.16487	0.0292186
12.8303	105.019	-2.18659	0.0262529
12.8566	107.804	-2.1951	0.0246285
12.8812	110.484	-2.19272	0.0238467
12.9051	113.143	-2.18075	0.0236736
12.9287	115.848	-2.16	0.0240707
12.9528	118.665	-2.13102	0.0252084
12.978	121.692	-2.0941	0.0277624
13.0058	125.116	-2.04885	0.0356449
13.0414	129.659	-1.99032	0.034571
13.076	134.225	-1.94142	0.0276306
13.1036	137.993	-1.91338	0.0236271
13.1272	141.298	-1.89988	0.0216052
13.1489	144.39	-1.89716	0.0206229
13.1695	147.405	-1.90349	0.0202637
13.1897	150.427	-1.91798	0.0203873
13.2101	153.53	-1.94006	0.0210299
13.2312	156.796	-1.96936	0.0224685
13.2536	160.361	-2.00583	0.025825
13.2795	164.556	-2.05067	0.0290814
13.3085	169.409	-2.09907	0.0264867
13.335	173.951	-2.13556	0.0223778
13.3574	177.883	-2.15713	0.0198801
13.3773	181.449	-2.16732	0.0185285
13.3958	184.837	-2.16836	0.0178577
13.4137	188.163	-2.1614	0.0176431
13.4313	191.509	-2.14713	0.0178153
13.4491	194.948	-2.12598	0.0184286
13.4675	198.571	-2.09824	0.0197395
13.4873	202.528	-2.06389	0.0227575
13.51	207.19	-2.02166	0.0286259
13.5387	213.21	-1.9711	0.0240132
13.5627	218.396	-1.93683	0.0197019
13.5824	222.746	-1.91764	0.0174224
13.5998	226.666	-1.90898	0.0162703
13.6161	230.388	-1.9086	0.0157311
13.6318	234.045	-1.91547	0.0155891
13.6474	237.725	-1.92898	0.0157835
13.6632	241.51	-1.94878	0.0163675
13.6796	245.498	-1.97462	0.0175773
13.6971	249.853	-2.00657	0.020344
13.7175	254.988	-2.04589	0.0238507
13.7413	261.141	-2.08992	0.0209967
13.7623	266.679	-2.12189	0.0175987
13.7799	271.41	-2.14079	0.0156427
13.7956	275.685	-2.15003	0.0146061
13.8102	279.738	-2.15154	0.0140965
13.8243	283.706	-2.14628	0.013933
13.8382	287.684	-2.1348	0.0140563
13.8523	291.754	-2.11743	0.0144957
13.8667	296.012	-2.09441	0.0154062
13.8822	300.607	-2.06575	0.0173328
13.8995	305.862	-2.03073	0.0234034
13.9229	313.106	-1.98419	0.0206476
13.9435	319.642	-1.94953	0.0165804
13.9601	324.989	-1.92948	0.0143984
13.9745	329.705	-1.91931	0.0133029
13.9878	334.124	-1.91664	0.0127722
14.0006	338.422	-1.92039	0.012582
14.0132	342.71	-1.93	0.0126533
14.0258	347.076	-1.94513	0.0129938
14.0388	351.617	-1.96556	0.0137091
14.0525	356.472	-1.99124	0.0151564
14.0677	361.917	-2.02258	0.0193176
14.087	368.976	-2.06311	0.019733
14.1067	376.327	-2.09986	0.0158734
14.1226	382.346	-2.12234	0.0135386
14.1362	387.555	-2.13465	0.0123397
14.1485	392.364	-2.13948	0.0117374
14.1602	396.994	-2.13807	0.011479
14.1717	401.575	-2.13102	0.0114643
14.1832	406.203	-2.11869	0.0116757
14.1948	410.972	-2.10131	0.0121673
14.207	416.002	-2.07901	0.0131275
14.2201	421.498	-2.05162	0.0152836
14.2354	427.99	-2.01791	0.0202957
14.2557	436.767	-1.9755	0.0162824
14.272	443.939	-1.94807	0.0132172
14.2852	449.848	-1.93263	0.0116899
14.2969	455.14	-1.92521	0.0109364
14.3078	460.148	-1.92406	0.0105855
14.3184	465.047	-1.92841	0.0104866
14.3289	469.951	-1.93785	0.0105917
14.3395	474.957	-1.95213	0.0109182
14.3504	480.173	-1.97108	0.0115653
14.362	485.759	-1.99471	0.0128595
14.3749	492.047	-2.0235	0.0167347
14.3916	500.35	-2.06126	0.0164575
14.408	508.651	-2.09406	0.0132608
14.4213	515.439	-2.11424	0.0113731
14.4327	521.333	-2.12552	0.0104006
14.4431	526.781	-2.1302	0.00990906
14.453	532.025	-2.12934	0.00969576
14.4627	537.207	-2.12347	0.00967931
14.4724	542.43	-2.11288	0.0098432
14.4822	547.794	-2.09778	0.0102245
14.4924	553.423	-2.07826	0.0109524
14.5034	559.517	-2.05423	0.012476
14.5159	566.541	-2.02488	0.0175012
14.5334	576.545	-1.98483	0.014585
14.5479	585.017	-1.95696	0.0116624
14.5596	591.882	-1.94082	0.0101789
14.5698	597.939	-1.93238	0.00944424
14.5792	603.615	-1.9298	0.00908981
14.5883	609.129	-1.93226	0.00896183
14.5973	614.614	-1.93935	0.00900483
14.6063	620.175	-1.95085	0.00921802
14.6155	625.919	-1.96659	0.00965465
14.6252	631.993	-1.98652	0.0104823
14.6356	638.653	-2.01086	0.0123676
14.648	646.601	-2.04097	0.0156602
14.6637	656.805	-2.0769	0.0126785
14.6763	665.184	-2.10056	0.0104369
14.6868	672.161	-2.11439	0.0092881
14.6961	678.432	-2.12146	0.00870689
14.7048	684.363	-2.12319	0.00842775
14.7132	690.154	-2.12021	0.0083386
14.7215	695.931	-2.11285	0.00840082
14.7299	701.801	-2.10132	0.00862059
14.7386	707.876	-2.08577	0.00905412
14.7476	714.314	-2.0662	0.00987297
14.7575	721.401	-2.04237	0.01179
14.7693	729.956	-2.01273	0.0154224
14.7847	741.303	-1.97667	0.011873
14.7966	750.158	-1.95462	0.00967027
14.8063	757.449	-1.94218	0.00861331
14.8149	764.003	-1.9361	0.0080978
14.823	770.217	-1.93505	0.00786053
14.8308	776.296	-1.93844	0.00779691
14.8386	782.374	-1.94598	0.00787329
14.8465	788.56	-1.95747	0.00809868
14.8546	794.973	-1.9728	0.00853143
14.8631	801.785	-1.99198	0.00934932
14.8725	809.317	-2.01529	0.0113365
14.8838	818.544	-2.04452	0.0137237
14.8975	829.854	-2.07724	0.010833
14.9084	838.891	-2.09789	0.00898629
14.9174	846.462	-2.1099	0.00806107
14.9254	853.312	-2.11596	0.00759593
14.933	859.817	-2.11722	0.00737629
14.9404	866.181	-2.11423	0.00731343
14.9477	872.538	-2.10727	0.00737788
14.9551	878.998	-2.0965	0.00757677
14.9627	885.683	-2.08205	0.0079591
14.9706	892.76	-2.06392	0.00867055
14.9793	900.534	-2.04187	0.0102971
14.9896	909.854	-2.01454	0.0141099
15.0037	922.784	-1.97953	0.0106828
15.0144	932.697	-1.95842	0.00860606
15.023	940.759	-1.94654	0.00763343
15.0306	947.97	-1.94062	0.00716495
15.0378	954.787	-1.93934	0.00694896
15.0447	961.447	-1.94214	0.00688673
15.0516	968.092	-1.94876	0.00694536
15.0586	974.84	-1.95903	0.00712914
15.0657	981.815	-1.97283	0.0074814
15.0732	989.189	-1.99017	0.00813124
15.0813	997.266	-2.01126	0.00957921
15.0909	1006.86	-2.03729	0.0127257
15.1036	1019.76	-2.07001	0.0100727
15.1137	1030.08	-2.09119	0.0081995
15.1219	1038.56	-2.10364	0.00726951
15.1291	1046.14	-2.11028	0.006805
15.136	1053.28	-2.11237	0.00658027
15.1425	1060.23	-2.11047	0.00650171
15.149	1067.15	-2.10488	0.00653535
15.1556	1074.14	-2.09575	0.00668047
15.1623	1081.34	-2.0832	0.00696796
15.1692	1088.9	-2.06725	0.00748967
15.1767	1097.09	-2.04778	0.00855608
15.1853	1106.52	-2.02405	0.0126948
15.198	1120.65	-1.9898	0.0102112
15.2082	1132.16	-1.96672	0.00805915
15.2162	1141.32	-1.95329	0.00701432
15.2232	1149.35	-1.94594	0.00650478
15.2297	1156.85	-1.94314	0.00625739
15.236	1164.12	-1.94424	0.00616103
15.2422	1171.31	-1.94895	0.00617389
15.2483	1178.57	-1.95709	0.00628924
15.2546	1186	-1.96854	0.00652876
15.2612	1193.77	-1.98326	0.00696091
15.2681	1202.11	-2.00133	0.00779893
15.2759	1211.52	-2.02323	0.0103765
15.2863	1224.16	-2.05247	0.00990704
15.2962	1236.35	-2.07731	0.00800195
15.3042	1246.28	-2.09307	0.00689202
15.3111	1254.9	-2.10249	0.00631308
15.3174	1262.84	-2.10721	0.00601249
15.3234	1270.46	-2.10799	0.00587121
15.3293	1277.94	-2.10518	0.00583869
15.3351	1285.42	-2.09899	0.00589916
15.341	1293.03	-2.08956	0.00606056
15.3471	1300.89	-2.07696	0.00636011
15.3535	1309.19	-2.06118	0.0069027
15.3604	1318.25	-2.04204	0.00807809
15.3684	1328.95	-2.0185	0.0117999
15.3802	1344.72	-1.98587	0.00891635
15.3891	1356.77	-1.96585	0.00707843
15.3962	1366.4	-1.95443	0.00622671
15.4025	1374.94	-1.94837	0.00581776
15.4083	1382.96	-1.94641	0.00562442
15.4139	1390.76	-1.94803	0.00555738
15.4195	1398.52	-1.95296	0.00558453
15.425	1406.35	-1.96106	0.00570324
15.4307	1414.39	-1.97224	0.00593638
15.4367	1422.82	-1.98648	0.00635205
15.443	1431.88	-2.00387	0.00716639
15.4502	1442.18	-2.02497	0.00993791
15.4601	1456.58	-2.05405	0.00890924
15.469	1469.62	-2.0769	0.00714832
15.4762	1480.16	-2.09115	0.0061842
15.4824	1489.34	-2.09961	0.00568887
15.4881	1497.84	-2.10376	0.00543401
15.4935	1506	-2.10427	0.00531677
15.4988	1514.03	-2.10146	0.00529434
15.5041	1522.06	-2.0955	0.00535398
15.5095	1530.23	-2.08651	0.00550353
15.515	1538.68	-2.07455	0.00577674
15.5207	1547.59	-2.05962	0.00626712
15.527	1557.32	-2.04153	0.00731661
15.5343	1568.76	-2.01931	0.0108796
15.5452	1585.92	-1.98788	0.00819234
15.5534	1598.96	-1.96856	0.00647547
15.5599	1609.35	-1.95749	0.00568425
15.5656	1618.53	-1.95152	0.00530493
15.5709	1627.14	-1.94941	0.00512438
15.576	1635.5	-1.95066	0.00505891
15.581	1643.79	-1.95503	0.00507787
15.5861	1652.16	-1.96238	0.00517723
15.5913	1660.74	-1.97262	0.00537462
15.5967	1669.69	-1.98573	0.00572321
15.6024	1679.27	-2.00179	0.00638279
15.6088	1690.03	-2.0212	0.00823992
15.617	1704.01	-2.04655	0.00836046
15.6254	1718.31	-2.06988	0.0067765
15.6322	1730	-2.08511	0.00580108
15.638	1740.06	-2.09452	0.00528521
15.6432	1749.28	-2.09967	0.00501283
15.6483	1758.07	-2.10128	0.00487783
15.6531	1766.67	-2.09969	0.00483358
15.658	1775.23	-2.09511	0.0048631
15.6628	1783.88	-2.08765	0.00496773
15.6678	1792.76	-2.07738	0.00516762
15.673	1802.05	-2.06433	0.0055184
15.6785	1812.02	-2.0484	0.00618937
15.6847	1823.27	-2.02914	0.00822502
15.6929	1838.33	-2.00343	0.00789684
15.7008	1852.91	-1.9813	0.00638983
15.7072	1864.78	-1.96699	0.00550201
15.7127	1875.07	-1.95818	0.00503461
15.7177	1884.54	-1.95342	0.00478826
15.7225	1893.58	-1.95207	0.00466755
15.7272	1902.44	-1.95379	0.00463097
15.7318	1911.28	-1.95841	0.00466381
15.7365	1920.21	-1.96582	0.00476834
15.7412	1929.39	-1.97595	0.0049648
15.7462	1938.99	-1.98879	0.00530822
15.7515	1949.31	-2.00443	0.00596723
15.7575	1960.98	-2.02336	0.00802827
15.7655	1976.79	-2.04886	0.00755261
15.7731	1991.77	-2.07028	0.00610219
15.7792	2003.96	-2.08407	0.00526326
15.7844	2014.54	-2.09256	0.00482294
15.7893	2024.28	-2.09714	0.00459104
15.7938	2033.59	-2.09842	0.00447768
15.7983	2042.72	-2.09672	0.00444388
15.8028	2051.81	-2.0922	0.00447589
15.8072	2061.02	-2.08497	0.00457592
15.8118	2070.47	-2.0751	0.00476304
15.8166	2080.35	-2.06259	0.00508879
15.8217	2090.97	-2.04736	0.00570921
15.8274	2102.94	-2.02894	0.00758236
15.835	2118.95	-2.00438	0.00729539
15.8423	2134.46	-1.98313	0.00590668
15.8482	2147.11	-1.96931	0.00508524
15.8532	2158.05	-1.96071	0.0046514
15.8579	2168.12	-1.95598	0.00442157
15.8623	2177.72	-1.95447	0.00430745
15.8666	2187.13	-1.95587	0.00427031
15.8709	2196.49	-1.96003	0.00429598
15.8752	2205.94	-1.96682	0.00438543
15.8796	2215.64	-1.9762	0.00455496
15.8841	2225.75	-1.98814	0.00484879
15.889	2236.57	-2.00272	0.00539582
15.8944	2248.67	-2.0203	0.00686844
15.9012	2264.17	-2.04305	0.00721463
15.9085	2280.57	-2.06494	0.0058484
15.9143	2293.94	-2.07945	0.00498502
15.9193	2305.41	-2.08858	0.00452624
15.9238	2315.86	-2.09381	0.00428207
15.9281	2325.8	-2.09583	0.00415765
15.9323	2335.49	-2.09497	0.00411064
15.9364	2345.11	-2.09142	0.00412455
15.9405	2354.8	-2.08527	0.00419792
15.9447	2364.71	-2.07661	0.00434298
15.949	2375	-2.06544	0.0045943
15.9536	2385.94	-2.05174	0.00504733
15.9587	2398.01	-2.03522	0.00610444
15.9648	2412.69	-2.01458	0.00764156
15.9724	2431.2	-1.99034	0.00600727
15.9784	2445.85	-1.97458	0.0049576
15.9834	2458	-1.96486	0.00442868
15.9878	2468.92	-1.95922	0.00415717
15.992	2479.2	-1.95681	0.0040198
15.996	2489.19	-1.95725	0.00396391
16	2499.07	-1.96033	0.00396871
16.0039	2509.01	-1.96596	0.00403014
16.008	2519.15	-1.97405	0.00415732
16.0121	2529.64	-1.98457	0.00437846
16.0165	2540.74	-1.99755	0.00476925
16.0213	2552.89	-2.01321	0.0056121
16.0269	2567.25	-2.03247	0.00821072
16.0351	2588.42	-2.05925	0.00616094
16.0412	2604.42	-2.07581	0.00489597
16.0461	2617.2	-2.08557	0.00430758
16.0505	2628.5	-2.0911	0.00402125
16.0545	2639.09	-2.09344	0.0038811
16.0584	2649.35	-2.09299	0.00382495
16.0622	2659.5	-2.08995	0.00382897
16.066	2669.7	-2.08444	0.0038879
16.0699	2680.1	-2.07652	0.00400994
16.0739	2690.87	-2.06624	0.00422165
16.0781	2702.25	-2.05354	0.00459433
16.0827	2714.7	-2.03824	0.00539013
16.0881	2729.37	-2.01945	0.00836624
16.0965	2752.3	-1.99177	0.00606837
16.1025	2769.05	-1.9754	0.00474357
16.1073	2782.22	-1.96603	0.00415508
16.1114	2793.81	-1.96083	0.00387684
16.1153	2804.66	-1.95874	0.00374391
16.1191	2815.18	-1.95936	0.00369284
16.1228	2825.59	-1.9625	0.00369991
16.1265	2836.07	-1.96804	0.00376015
16.1302	2846.75	-1.97593	0.00388191
16.1341	2857.83	-1.98613	0.00409193
16.1382	2869.54	-1.99869	0.00446224
16.1427	2882.38	-2.01382	0.00526426
16.1479	2897.59	-2.03244	0.00777154
16.1557	2920.2	-2.05853	0.00576227
16.1615	2937.07	-2.07442	0.00456723
16.166	2950.52	-2.08376	0.00401794
16.17	2962.4	-2.08908	0.00375199
16.1738	2973.53	-2.09135	0.00362207
16.1774	2984.32	-2.09096	0.00356988
16.181	2994.99	-2.08811	0.00357308
16.1846	3005.71	-2.08289	0.00362656
16.1882	3016.63	-2.07539	0.0037374
16.1919	3027.93	-2.06562	0.00392886
16.1958	3039.85	-2.05355	0.00426238
16.2001	3052.83	-2.03902	0.0049538
16.2051	3067.99	-2.02126	0.00786244
16.2129	3092.21	-1.99425	0.00577515
16.2187	3110.12	-1.97786	0.00448932
16.2232	3124.11	-1.9684	0.00391428
16.2271	3136.37	-1.96303	0.00364137
16.2307	3147.81	-1.96068	0.00350924
16.2343	3158.88	-1.96094	0.00345538
16.2377	3169.81	-1.96361	0.00345595
16.2412	3180.78	-1.96859	0.00350497
16.2447	3191.95	-1.97582	0.0036084
16.2483	3203.49	-1.98527	0.00378722
16.2521	3215.65	-1.99695	0.00409646
16.2562	3228.85	-2.01103	0.00472202
16.2609	3244.13	-2.02816	0.00725749
16.2681	3267.76	-2.0537	0.00560698
16.2738	3286.13	-2.07038	0.00440022
16.2782	3300.62	-2.08036	0.00383044
16.282	3313.29	-2.08626	0.00355178
16.2855	3325.08	-2.08913	0.00341227
16.2889	3336.44	-2.08941	0.00335042
16.2923	3347.64	-2.08731	0.00334178
16.2956	3358.85	-2.08292	0.00337906
16.299	3370.21	-2.07633	0.00346595
16.3025	3381.92	-2.06757	0.00361862
16.3061	3394.18	-2.05663	0.00387872
16.31	3407.37	-2.04341	0.0043729
16.3144	3422.3	-2.02745	0.00593766
16.3203	3442.68	-2.00577	0.00552288
16.3258	3461.75	-1.98765	0.0044638
16.3303	3477.23	-1.9758	0.00385315
16.3341	3490.66	-1.96826	0.00353003
16.3377	3503	-1.9639	0.00335696
16.341	3514.78	-1.96222	0.00326863
16.3443	3526.29	-1.96294	0.00323608
16.3475	3537.72	-1.96595	0.00324802
16.3508	3549.23	-1.97115	0.00330357
16.3541	3560.97	-1.9785	0.00341113
16.3575	3573.14	-1.98796	0.00359384
16.3611	3586.01	-1.99959	0.00391199
16.365	3600.06	-2.01356	0.0045844
16.3696	3616.61	-2.03069	0.00697483
16.3765	3641.92	-2.05559	0.00516503
16.3817	3660.78	-2.07087	0.00406436
16.3858	3675.69	-2.0799	0.00356086
16.3893	3688.8	-2.08515	0.00331741
16.3927	3701.05	-2.08757	0.00319731
16.3959	3712.91	-2.08754	0.00314654
16.399	3724.61	-2.08524	0.00314404
16.4021	3736.34	-2.08077	0.00318412
16.4053	3748.25	-2.07419	0.00327116
16.4086	3760.53	-2.06553	0.00342164
16.412	3773.42	-2.05478	0.00367769
16.4157	3787.32	-2.04181	0.00417054
16.4199	3803.15	-2.02614	0.00589388
16.4258	3825.63	-2.00415	0.00517783
16.4309	3845.49	-1.98703	0.00415143
16.4351	3861.49	-1.97603	0.00359387
16.4387	3875.4	-1.96909	0.00330392
16.442	3888.22	-1.96516	0.00315017
16.4451	3900.49	-1.96375	0.00307305
16.4482	3912.49	-1.96464	0.00304668
16.4513	3924.43	-1.96771	0.00306132
16.4543	3936.47	-1.97288	0.00311669
16.4574	3948.75	-1.9801	0.00322122
16.4607	3961.49	-1.98935	0.00339747
16.4641	3974.98	-2.00069	0.0037043
16.4678	3989.73	-2.0143	0.00435884
16.4721	4007.16	-2.03102	0.00666589
16.4788	4033.96	-2.05535	0.00486771
16.4837	4053.64	-2.07002	0.00382384
16.4875	4069.17	-2.07865	0.00335227
16.4908	4082.83	-2.08367	0.00312548
16.494	4095.61	-2.08597	0.00301401
16.497	4107.98	-2.08593	0.00296713
16.4999	4120.18	-2.08372	0.00296516
16.5029	4132.42	-2.07942	0.00300275
16.5059	4144.85	-2.07309	0.00308388
16.509	4157.65	-2.06477	0.00322352
16.5122	4171.07	-2.05443	0.00345971
16.5157	4185.53	-2.04197	0.00390838
16.5196	4201.92	-2.02694	0.00536166
16.5249	4224.51	-2.00636	0.00491407
16.5299	4245.32	-1.98941	0.0039666
16.5338	4262.19	-1.9783	0.0034269
16.5373	4276.82	-1.97118	0.00314137
16.5404	4290.28	-1.96699	0.00298785
16.5434	4303.12	-1.96527	0.00290866
16.5463	4315.65	-1.96578	0.00287818
16.5492	4328.09	-1.96838	0.00288622
16.5521	4340.6	-1.97302	0.00293148
16.555	4353.35	-1.97964	0.0030203
16.558	4366.51	-1.98821	0.00317037
16.5612	4380.38	-1.99877	0.00342625
16.5646	4395.41	-2.01147	0.00393429
16.5685	4412.74	-2.02687	0.00626613
16.5748	4440.48	-2.05076	0.00479855
16.5796	4461.84	-2.06633	0.00372832
16.5833	4478.5	-2.07564	0.0032309
16.5866	4493	-2.08123	0.00298937
16.5895	4506.45	-2.08411	0.00286792
16.5924	4519.39	-2.08467	0.00281222
16.5952	4532.12	-2.08312	0.00280048
16.598	4544.83	-2.07955	0.00282558
16.6009	4557.68	-2.07401	0.0028891
16.6037	4570.87	-2.06654	0.00300146
16.6067	4584.61	-2.05715	0.00318908
16.6099	4599.25	-2.04575	0.00352464
16.6135	4615.49	-2.03209	0.00433252
16.6178	4635.53	-2.01486	0.0050912
16.6229	4659.19	-1.99585	0.00407684
16.627	4678.23	-1.98305	0.00341166
16.6304	4694.22	-1.97478	0.00306264
16.6334	4708.62	-1.96965	0.00287677
16.6363	4722.18	-1.96705	0.00277807
16.6391	4735.32	-1.96665	0.00273255
16.6418	4748.28	-1.96833	0.00272575
16.6445	4761.24	-1.97198	0.00275335
16.6473	4774.36	-1.97756	0.0028181
16.6501	4787.84	-1.98503	0.002931
16.653	4801.89	-1.99439	0.00311914
16.6562	4816.89	-2.00573	0.00345767
16.6596	4833.58	-2.01932	0.00429777
16.6639	4854.4	-2.0366	0.0048576
16.6688	4878.03	-2.05485	0.00391795
16.6727	4897.18	-2.06723	0.0033025
16.676	4913.38	-2.07529	0.00297513
16.679	4928.02	-2.0803	0.00279896
16.6818	4941.83	-2.08286	0.00270479
16.6845	4955.22	-2.08324	0.00266122
16.6871	4968.42	-2.0816	0.00265481
16.6898	4981.63	-2.07802	0.00268156
16.6925	4995.01	-2.07255	0.00274414
16.6952	5008.73	-2.06522	0.00285308
16.6981	5023.04	-2.05603	0.00303419
16.7011	5038.31	-2.0449	0.00335837
16.7045	5055.26	-2.03157	0.00414819
16.7086	5076.27	-2.01469	0.00479199
16.7134	5100.65	-1.99641	0.00385125
16.7173	5120.33	-1.98403	0.00323355
16.7205	5136.92	-1.97598	0.00290693
16.7234	5151.87	-1.97096	0.00273182
16.7261	5165.97	-1.96836	0.00263819
16.7288	5179.61	-1.96789	0.00259443
16.7314	5193.07	-1.96943	0.00258698
16.734	5206.52	-1.97287	0.00261166
16.7366	5220.14	-1.97817	0.00267076
16.7392	5234.1	-1.98529	0.002774
16.742	5248.64	-1.99425	0.00294518
